sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00058,Intensive Case Management Worker (Bilingual Essential),Since 1973: Working together to make our community healthy,0,0,8.684396743774414e-05,0.4,correct,"Intensive Case Management Worker (Bilingual Essential) Since 1973: Working together to make our community healthy   Good health means more than just treating people when they are sick. Problems like poverty, addiction, and family violence can bring on illness – or keep people from getting well. At S"
emscad_00061,Graduates: English Teacher Abroad (Conversational),We help teachers get safe & secure jobs abroad :),0,0,6.711483001708984e-05,0.4,correct,"Graduates: English Teacher Abroad (Conversational) We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it :-)   Love travel? Openings in China   $1500 USD + monthly ($200 Cost of living)   Housing provided Airfare Reimbursed Excellent for student loans/credit cards   Pleas"
emscad_00080,Product Manager,Mindscape is a Wellington based software development company that specialises in building tools for software engineers. ,0,0,0.00013446807861328125,0.4,correct,"Product Manager Mindscape is a Wellington based software development company that specialises in building tools for software engineers. We have a high growth product, Raygun ( #URL_6b2f170addc3dd0415d65e21a8ece81d4c134c2b1a8b449386367dfaa286971b# ) that's growing strongly. Mindscape is profitable an"
emscad_00085,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.657838821411133e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00086,Research Associate,Green Street Advisors is the industry leader in real estate and real estate investment trust (REITs) research for over 2,0,0,0.00011545419692993164,0.4,correct,"Research Associate Green Street Advisors is the industry leader in real estate and real estate investment trust (REITs) research for over 25 years. Our dedicated research professionals generally cover far fewer companies per researcher than is typical for a securities firm. This specialization, coup"
emscad_00107,Gatwick Customer Service Apprenticeship 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,6.157159805297852e-05,0.4,correct,Gatwick Customer Service Apprenticeship 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into
emscad_00128,Pharmaceutical / Compound Sales Representative- Georgia,United Med Force was created due to the high demand for elite sales professionals in the healthcare industry. United Med,0,0,7.367134094238281e-05,0.4,correct,Pharmaceutical / Compound Sales Representative- Georgia United Med Force was created due to the high demand for elite sales professionals in the healthcare industry. United Med Force has rapidly become the trusted leader in medical device and pharmaceutical sales distribution. It has successfully pa
emscad_00129,Precision Ag Intern Spring 2015 $2000 Per Month,HTS Ag has been working with producers to prove the profitability of precision technology since 1995. HTS Ag’s goal is t,0,0,0.0005440711975097656,0.4,correct,"Precision Ag Intern Spring 2015 $2000 Per Month HTS Ag has been working with producers to prove the profitability of precision technology since 1995. HTS Ag’s goal is to partner with producers to implement the latest technology to improve efficiency, reduce cost, improve yields, increase margins and"
emscad_00140,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.502866744995117e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00142,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.633996963500977e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00143,BI Developer,The only thing we love more than our data is our team.,0,0,8.350610733032227e-05,0.4,correct,"BI Developer The only thing we love more than our data is our team.   We're a group of developers, designers, mathematicians, data scientists, researchers and marketeers that work relentlessly to measure online behavior worldwide and to generate marketing insights.   Together, we are shaping the fut"
emscad_00146,.NET Web Developer,establishing a detailed application specification through discussion;,0,0,0.0001926422119140625,0.4,correct,.NET Web Developer establishing a detailed application specification through discussion;   clarifying what actions the application is intended to perform;   breaking down application specification into its simplest elements and translating this logic into a programming language;   devising possible 
emscad_00148,CNC Programmer,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,7.969141006469727e-05,0.4,correct,"CNC Programmer We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in our website and"
emscad_00165,Marketing Executive,"EME International is a global leader in enterprise mobility solutions, partnering with thousands of device makers and co",0,0,9.101629257202148e-05,0.4,correct,"Marketing Executive EME International is a global leader in enterprise mobility solutions, partnering with thousands of device makers and corporate customers to deliver profitable solutions. Since it was founded in 2004, EME International has established itself as an industry leader in taking data, "
emscad_00166,Sales and Marketing Intern,Digital Shadows is a cyber threat intelligence company that protects organisations from data loss and targeted cyber att,0,0,5.918741226196289e-05,0.4,correct,"Sales and Marketing Intern Digital Shadows is a cyber threat intelligence company that protects organisations from data loss and targeted cyber attack. By applying our award-winning blend of expertise and technology we enable organisations to exploit social, cloud and mobile technologies while keepi"
emscad_00183,Facilities Engineer,"Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special f",0,0,7.659196853637695e-05,0.4,correct,"Facilities Engineer Valor Services provides Workforce Solutions that meet the needs of companies across the Private Sector, with a special focus on the Oil & Gas Industry.   Valor Services will be involved with you throughout every step of the hiring process and remain in contact with you all the wa"
emscad_00186,Reading Fragrance/Beauty Promotional Staff,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,6.204843521118164e-05,0.4,correct,Reading Fragrance/Beauty Promotional Staff Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst working into long term and rel
emscad_00204,Front End Developer,"Sr, JavaScript Developer Experience : 4-10 years Location : New York",0,0,0.0004107952117919922,0.4,correct,"Front End Developer Sr, JavaScript Developer Experience : 4-10 years Location : New York   Experience in front end development Experience in using Javascript, HTML, HTML5, AJAX, JSON, javascript and CSS3. Familiar with at least one Javascript MVC framework like backbone, #URL_5543aa46fe37875fcc9e8b2"
emscad_00206,RMA Coordinator,Tile is one of the most successful crowd-funded campaigns in history and is building the world’s largest lost and found.,0,0,7.456541061401367e-05,0.4,correct,"RMA Coordinator Tile is one of the most successful crowd-funded campaigns in history and is building the world’s largest lost and found. Tile uses a ""sharing economy"" model to help people simplify their lives and save time by being able to know the location of their most valuable things at any time."
emscad_00210,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.604194641113281e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00214,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.580352783203125e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00216,IC&E Technician Mt Poso,Staffing & Recruiting done right for the Oil & Energy Industry!,1,1,1.0,0.4,correct,"IC&E Technician Mt Poso Staffing & Recruiting done right for the Oil & Energy Industry!   Represented candidates are automatically granted the following perks:   Expert negotiations on your behalf, maximizing your compensation package and implimenting ongoing increases   Significant signing bonus by"
emscad_00219,Junior Systems Administrator,"Squiz is one of the world's leading web solutions companies. We design, build and manage engaging websites and online ap",0,0,7.003545761108398e-05,0.4,correct,"Junior Systems Administrator Squiz is one of the world's leading web solutions companies. We design, build and manage engaging websites and online applications using our Web Experience Management Suite, the Squiz Suite. Our clients include many household names and range from large global organisatio"
emscad_00223,Lead Creative Developer,WHO WE ARE In2media has ever since the early start in 1994 grown into being a full service digital agency. Following the,0,0,6.759166717529297e-05,0.4,correct,"Lead Creative Developer WHO WE ARE In2media has ever since the early start in 1994 grown into being a full service digital agency. Following the evolution of the net we’ve created different, groundbreaking and challenging digital solutions. And we still do. To be curious and visionary is in our natu"
emscad_00225,Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.401538848876953e-05,0.4,correct,"Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improv"
emscad_00231,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.657838821411133e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00237,SharePoint Developer and Administrator,Position: SharePoint Developer and Administrator,0,0,0.0004849433898925781,0.4,correct,SharePoint Developer and Administrator Position: SharePoint Developer and Administrator   Location: Washing – DC   Duration: 1+ year Contract on W2   Task to Be Performed:   The contractor shall provide complete Document management and SharePoint support to include the following key tasks:   Support
emscad_00241,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.866455078125e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00251,Helpdesk Specialist,CallCentre People Recruitment is recognised as being specialists within the CallCentre industry.,0,0,6.300210952758789e-05,0.4,correct,"Helpdesk Specialist CallCentre People Recruitment is recognised as being specialists within the CallCentre industry.   We provide permanent, temporary, contract and management staff for a number of large national and multi-national businesses in various industries. Our client requires a Helpdesk Spe"
emscad_00255,CNC Programmer,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,7.969141006469727e-05,0.4,correct,"CNC Programmer We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in our website and"
emscad_00266,Office Manager/Executive Assistant,Casper is a sleep startup that re-imagines the experience of purchasing a mattress. We launched in April 2014 with an ou,0,0,7.337331771850586e-05,0.4,correct,Office Manager/Executive Assistant Casper is a sleep startup that re-imagines the experience of purchasing a mattress. We launched in April 2014 with an outrageously comfortable mattress designed by former IDEO and NASA product engineers and sold directly to consumers – eliminating commission-driven
emscad_00268,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.502866744995117e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00276,"Software Engineer, iOS and Android",Avocarrot is a native mobile ad network with offices in Silicon Valley and Athens. We are building the next generation o,0,0,0.0001277923583984375,0.4,correct,"Software Engineer, iOS and Android Avocarrot is a native mobile ad network with offices in Silicon Valley and Athens. We are building the next generation of mobile advertising technology. Backed by leading corporations like Unilever as well as institutional and angel investors from the Valley, our a"
emscad_00282,"Director, PMO","We're an emerging technology agency, and we build breakthrough products through user-centered design. We're building a t",0,0,7.998943328857422e-05,0.4,correct,"Director, PMO We're an emerging technology agency, and we build breakthrough products through user-centered design. We're building a team of the brightest minds in creative, engineering, and business because we love working with smart people. Do you want to make impactful products that solve real us"
emscad_00288,Product Designer,Everyone has a story to tell. Everyone is unique. Everyone wants to love and be loved. Everyone who wants to learn is wi,0,0,7.05718994140625e-05,0.4,correct,"Product Designer Everyone has a story to tell. Everyone is unique. Everyone wants to love and be loved. Everyone who wants to learn is willing to teach. As the Internet continues to grow, the world is becoming a much smaller place to pursue your true personal and professional interests.   WeSpeke wa"
emscad_00298,Mobile Applications Developer,Why CSD?,0,0,0.0001436471939086914,0.4,correct,"Mobile Applications Developer Why CSD?   CSD is not only a great place to work, but also to learn, grow and give back to the community. Our organization is made up of talented, motivated people from diverse cultural, educational and professional backgrounds. We believe in teamwork, shared ideas, and"
emscad_00322,General Manager | Managing Partner,"Mobile Trainers is a private, mobile personal fitness training company. Services - In-Home Private, Personal Training - ",0,0,9.03010368347168e-05,0.4,correct,"General Manager | Managing Partner Mobile Trainers is a private, mobile personal fitness training company. Services - In-Home Private, Personal Training - Exercise & Routine Development - Accountability through Texts & Facebook - Meal Planning & Nutrition Assistance - Meal Replacement Option for Enh"
emscad_00346,Kindergarten Teacher,"We place highly qualified governors, governesses, nannies and private tutors into VIP family homes across the world.",0,0,7.11679458618164e-05,0.4,correct,"Kindergarten Teacher We place highly qualified governors, governesses, nannies and private tutors into VIP family homes across the world. A Russian school in the south of Moscow are looking for a native English speaking teacher to promote English language lessons in a fun and interactive way to chil"
emscad_00364,Director of Marketing - DocDoc,"Jungle Ventures is the leading Singapore based, entrepreneur backed, venture capital firm, that funds and actively suppo",0,0,7.814168930053711e-05,0.4,correct,"Director of Marketing - DocDoc Jungle Ventures is the leading Singapore based, entrepreneur backed, venture capital firm, that funds and actively supports start-ups in scaling across Asia Pacific. We pride ourselves on leading investments with conviction.   We invest in global start-ups that are sol"
emscad_00365,Intern,We believe cities are complicated. And your mobile device should save you from the everyday challenges of living in them,0,0,6.73532485961914e-05,0.4,correct,"Intern We believe cities are complicated. And your mobile device should save you from the everyday challenges of living in them.   We're a small dedicated team based somewhere in London with backgrounds in transport, Google, apps, design, investing and academia. We're venture capital backed by a num"
emscad_00372,Marketing Director,Bluebridge was created by a team of people who are passionate about organizations and the ways that effective technology,0,0,7.05718994140625e-05,0.4,correct,"Marketing Director Bluebridge was created by a team of people who are passionate about organizations and the ways that effective technology makes them stronger and more well connected.   Technology moves quickly. Businesses tend to move more slowly, either because of their place in organizational ch"
emscad_00373,2015 MBA Internship - Advisory & Consulting,Green Street Advisors is the industry leader in real estate and real estate investment trust (REITs) research for over 2,0,0,8.64863395690918e-05,0.4,correct,2015 MBA Internship - Advisory & Consulting Green Street Advisors is the industry leader in real estate and real estate investment trust (REITs) research for over 25 years. Our dedicated research professionals generally cover far fewer companies per researcher than is typical for a securities firm. 
emscad_00377,Data Manager--Fixed Income,"The salary is open, DOE. This role manages 4 Data Analysts.",0,0,0.00014770030975341797,0.4,correct,"Data Manager--Fixed Income The salary is open, DOE. This role manages 4 Data Analysts.   The individual in this position will be responsible for managing the team carrying out production data quality management responsibilities associated with the flow of data to our Investment Data Warehouse and do"
emscad_00404,Sales Assistant,"Free Shop is looking for motivated, professional people to work as Sales Assistants (SA) in Athens.",0,0,9.28044319152832e-05,0.4,correct,"Sales Assistant Free Shop is looking for motivated, professional people to work as Sales Assistants (SA) in Athens.   Free Shop has been a fashion icon in the Greek fashion business world since 1973. We want to get in touch with creative people who, like us, want to curate the unique fashion and ret"
emscad_00414,B2 4RN Business Admin Apprenticeship Under NAS 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,6.085634231567383e-05,0.4,correct,B2 4RN Business Admin Apprenticeship Under NAS 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst worki
emscad_00418,PM with BA/Developer experience in SmartStream TLM Technologies,"Maxnet offers Staff Augmentation Solutions for Big Data Analytics in Retail, Healthcare and Regulatory & Compliance.",0,0,0.00011020898818969727,0.4,correct,"PM with BA/Developer experience in SmartStream TLM Technologies Maxnet offers Staff Augmentation Solutions for Big Data Analytics in Retail, Healthcare and Regulatory & Compliance.   We offer Staff Augmentation solutions for Business Intelligence, Data Analyst, Business Analyst, Quality Analyst, .NE"
emscad_00423,Senior Frontend Developer,About the Company We are ticketscript - the European market leaders in digital self-ticketing. Whether it’s massive danc,0,0,7.283687591552734e-05,0.4,correct,"Senior Frontend Developer About the Company We are ticketscript - the European market leaders in digital self-ticketing. Whether it’s massive dance events, festivals, gigs, outdoor cinemas, fairs, theater shows, exhibitions, comedy nights, or award ceremonies - we do them all! We believe in empoweri"
emscad_00429,Nightlife Editor,"DICE gets fans the best tickets at face value with No Booking Fees. We're based in Shoreditch, London and 100% mobile so",0,0,6.73532485961914e-05,0.4,correct,"Nightlife Editor DICE gets fans the best tickets at face value with No Booking Fees. We're based in Shoreditch, London and 100% mobile so we're driven to transform ticketing globally. We're fully funded by successful entrepreneurs from music, consumer and technology - all very well known.   DICE is "
emscad_00444,Customer Service Manager (Part-time),hello world,0,0,6.973743438720703e-05,0.4,correct,"Customer Service Manager (Part-time) hello world   talents23_ drives the change in digital recruitment and develops the best quality filters for the selection of top talents. Our company is a young, fast-growing startup. We launched our service in the summer of 2012 in Berlin and Munich and will exp"
emscad_00447,Technical Writer,Crossroads Staffing dedicates a significant amount of time getting to know clients and candidates alike to ensure an exc,0,0,6.681680679321289e-05,0.4,correct,"Technical Writer Crossroads Staffing dedicates a significant amount of time getting to know clients and candidates alike to ensure an excellent match. We are proud of the hands on service we provide, not only to our clients, but also our employees. We focus on building meaningful, lasting relationsh"
emscad_00460,Sales Manager - Poland,Moosend is expanding its team as we strive to increase our share of the European email marketing market. As a sales mana,0,0,6.526708602905273e-05,0.4,correct,"Sales Manager - Poland Moosend is expanding its team as we strive to increase our share of the European email marketing market. As a sales manager in Poland you will be responsible for setting up the sales channel and lead the development and growth of Moosend in the area. In detail, you will respon"
emscad_00467,Customer Service Associate - Part Time,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.35385513305664e-05,0.4,correct,"Customer Service Associate - Part Time Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and impro"
emscad_00478,Customer Service Technical Specialist,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.556510925292969e-05,0.4,correct,"Customer Service Technical Specialist Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improv"
emscad_00480,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.73532485961914e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00481,Senior Visual Interaction Designer / Art Director,Balanced Labs exists to provide accountants and small businesses everywhere with a better life through intelligent and e,0,0,7.283687591552734e-05,0.4,correct,Senior Visual Interaction Designer / Art Director Balanced Labs exists to provide accountants and small businesses everywhere with a better life through intelligent and elegant tools. Balanced Labs exists to improve the lives of accountants and their clients with intelligent and elegant tools. We’re
emscad_00482,High School Mathematics Teacher,The Albany Charter School Network is a family of charter schools in the City of Albany that works to prepare children fo,0,0,7.814168930053711e-05,0.4,correct,"High School Mathematics Teacher The Albany Charter School Network is a family of charter schools in the City of Albany that works to prepare children for meaningful future lives – as purposeful, productive, and participatory citizens of New York, the United States, and the world.   Our strong and un"
emscad_00490,BD23 Customer Service Apprenticeship Under NAS 16-24 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,6.300210952758789e-05,0.4,correct,BD23 Customer Service Apprenticeship Under NAS 16-24 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education whilst worki
emscad_00491,Customer Service Representative,"Proficio Mortgage is a rapidly growing mortgage lender that cares about both our clients, and our team members. Proficio",0,0,0.00017058849334716797,0.4,correct,"Customer Service Representative Proficio Mortgage is a rapidly growing mortgage lender that cares about both our clients, and our team members. Proficio is a wholly-owned subsidiary of Proficio Bank. As a National mortgage lender, our branches are exempt or authorized to lend is 49 states and the Di"
emscad_00495,Maintenance Technician,We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting ,0,0,7.033348083496094e-05,0.4,correct,"Maintenance Technician We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. (We have more than 1500+ Job openings in our web"
emscad_00497,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.580352783203125e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00518,Web UI Engineer,"Friend MTS is a leading provider of technology to the media and entertainment industry. Specialising in video security, ",0,0,8.851289749145508e-05,0.4,correct,"Web UI Engineer Friend MTS is a leading provider of technology to the media and entertainment industry. Specialising in video security, we provide both integrated technology products and 'cloud' applications to a global client base ranging from satellite/cable broadcasters to sports leagues and movi"
emscad_00524,Regnskabsassistent,WHO WE ARE In2media has ever since the early start in 1994 grown into being a full service digital agency. Following the,0,0,6.920099258422852e-05,0.4,correct,"Regnskabsassistent WHO WE ARE In2media has ever since the early start in 1994 grown into being a full service digital agency. Following the evolution of the net we’ve created different, groundbreaking and challenging digital solutions. And we still do. To be curious and visionary is in our nature. T"
emscad_00527,Wakefield Trainee Marketing Consultant Apprenticeship Under NAS 16-18 Year Olds Only,Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of pas,0,0,6.276369094848633e-05,0.4,correct,Wakefield Trainee Marketing Consultant Apprenticeship Under NAS 16-18 Year Olds Only Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through educa
emscad_00528,Senior Client Service Manager,Smart Search delivers executive search solutions tailored for global organizations committed to the Greater Thailand mar,0,0,6.788969039916992e-05,0.4,correct,Senior Client Service Manager Smart Search delivers executive search solutions tailored for global organizations committed to the Greater Thailand market. We commit to securing the “best-fit” executive talent to lead and manoeuvre global businesses in the constantly changing dynamics of South East A
emscad_00546,Graduates: English Teacher Abroad (Conversational),We help teachers get safe & secure jobs abroad :),0,0,6.556510925292969e-05,0.4,correct,"Graduates: English Teacher Abroad (Conversational) We help teachers get safe & secure jobs abroad :) Play with kids, get paid for it   Love travel? Jobs in Asia   $1500 USD + monthly ($200 Cost of living) Excellent for student loans/credit cards Housing provided (Furnished/Private) Airfare Reimburse"
emscad_00548,Software Engineer - Infrastructure Systems,Zaius is a digital intuition platform enabling companies to optimize consumer experiences across channels. We're poised ,0,0,7.11679458618164e-05,0.4,correct,"Software Engineer - Infrastructure Systems Zaius is a digital intuition platform enabling companies to optimize consumer experiences across channels. We're poised to make a huge dent in a $20B industry. Zaius is led by veterans from successful software companies including Endeca, Netezza, and LogMeI"
emscad_00557,Asistente Administrativa,"R.H. ÁGIL es una empresa dedicada a ofrecer servicios de Recursos Humanos, especializada en las áreas de Asesoría, Admin",0,0,8.285045623779297e-05,0.4,correct,"Asistente Administrativa R.H. ÁGIL es una empresa dedicada a ofrecer servicios de Recursos Humanos, especializada en las áreas de Asesoría, Administración, Selección de Personal y Desarrollo Organizacional ofreciendo un servicio innovador y de alta calidad.   . Servicio al Cliente   Buenas relacione"
emscad_00558,Employee Internal Referrals,"At Karmarama we have a unique hiring policy: nice, talented and decent people who genuinely want to do what's right for ",0,0,8.851289749145508e-05,0.4,correct,"Employee Internal Referrals At Karmarama we have a unique hiring policy: nice, talented and decent people who genuinely want to do what's right for their clients. Or 'keine wixer bitte' as our German friends say.   We believe in good works. We put our clients at the heart of everything we do and onl"
emscad_00566,Customer Service Associate,"Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications",0,0,6.681680679321289e-05,0.4,correct,"Customer Service Associate Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce costs and improve customer "
emscad_00575,Lead PHP Developer,Money is a person-to-person money transfer app designed to simplify how people send money home to their friends and fami,0,0,0.00010764598846435547,0.4,correct,Lead PHP Developer Money is a person-to-person money transfer app designed to simplify how people send money home to their friends and family abroad.   Moni makes sending money as easy as sending a text message . It allows users to send money to a mobile number anywhere in the world. Anyone with a U
