sample_id,title,company,original_label,predicted_label,fraud_probability,threshold,error_type,text_preview
emscad_00095,[TITLE] WF17 9LU Customer Service Apprenticeship under NAS 16-18 year olds only!,,0,0,0.0001308917999267578,0.99,correct,[TITLE] WF17 9LU Customer Service Apprenticeship under NAS 16-18 year olds only! [COMPANY PROFILE] Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves
emscad_00098,[TITLE] Customer Service Associate,,0,0,0.0001366138458251953,0.99,correct,"[TITLE] Customer Service Associate [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce c"
emscad_00099,[TITLE] IC&E Technician,,1,1,0.99951171875,0.99,correct|near_threshold,"[TITLE] IC&E Technician [COMPANY PROFILE] Staffing & Recruiting done right for the Oil & Energy Industry! [DESCRIPTION] Represented candidates are automatically granted the following perks: Expert negotiations on your behalf, maximizing your compensation package and implimenting ongoing increases Si"
emscad_00107,[TITLE] Gatwick Customer Service Apprenticeship 16-18 Year Olds Only,,0,0,0.00013446807861328125,0.99,correct,[TITLE] Gatwick Customer Service Apprenticeship 16-18 Year Olds Only [COMPANY PROFILE] Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through edu
emscad_00118,[TITLE] Materials Manager,,0,0,0.00035762786865234375,0.99,correct,"[TITLE] Materials Manager [COMPANY PROFILE] Kappa Search, Inc. is one of the leading sourcing and placement firms in the nation. Located in downtown Chicago, KSI focuses on nationwide placements within all sectors of technical companies. Our focus on strong backgrounds with a technical focus has hel"
emscad_00119,"[TITLE] Member of Technical Staff, Backend",,0,0,0.0001366138458251953,0.99,correct,"[TITLE] Member of Technical Staff, Backend [COMPANY PROFILE] ActionIQ is a stealth startup building the next generation of data-driven business applications. It is based in New York City and funded by top investors including Sequoia Capital and First Mark Capital . [DESCRIPTION] The company is found"
emscad_00127,[TITLE] Game & Feature Specialist,,0,0,0.00020992755889892578,0.99,correct,"[TITLE] Game & Feature Specialist [COMPANY PROFILE] Who is AbZorba Games? [DESCRIPTION] Founded in 2011 we pride ourselves on creating superb, high-quality multiplayer games that entertain and engage gamers all across the globe. We focus on excellence of execution and push ourselves hard in this fas"
emscad_00128,[TITLE] Pharmaceutical / Compound Sales Representative- Georgia,,0,0,0.0002830028533935547,0.99,correct,[TITLE] Pharmaceutical / Compound Sales Representative- Georgia [COMPANY PROFILE] United Med Force was created due to the high demand for elite sales professionals in the healthcare industry. United Med Force has rapidly become the trusted leader in medical device and pharmaceutical sales distributi
emscad_00132,[TITLE] Milton Keynes Fragrance and Beauty Promotional Staff,,0,0,0.00012981891632080078,0.99,correct,[TITLE] Milton Keynes Fragrance and Beauty Promotional Staff [COMPANY PROFILE] Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves through education w
emscad_00142,[TITLE] Customer Service Associate,,0,0,0.00013768672943115234,0.99,correct,"[TITLE] Customer Service Associate [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce c"
emscad_00148,[TITLE] CNC Programmer,,0,0,0.00022172927856445312,0.99,correct,"[TITLE] CNC Programmer [COMPANY PROFILE] We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. [DESCRIPTION] (We have more th"
emscad_00150,[TITLE] Account Executive - Philadelphia,,0,0,0.00035762786865234375,0.99,correct,"[TITLE] Account Executive - Philadelphia [COMPANY PROFILE] Our passion for improving quality of life through geography is at the heart of everything we do. Esri’s geographic information system (GIS) technology inspires and enables governments, universities and businesses worldwide to save money, liv"
emscad_00151,[TITLE] Web Developer,,0,0,0.0003199577331542969,0.99,correct,"[TITLE] Web Developer [COMPANY PROFILE] Yazamo is a rapidly growing digital lifecycle marketing firm focused on developing web marketing strategies for mid sized to enterprise companies. Optimizing web conversions, designing and developing websites, setting up analytics tracking to measure campaign "
emscad_00156,[TITLE] Customer Service Professional - Property Management Industry Exp.,,0,0,0.00015234947204589844,0.99,correct,"[TITLE] Customer Service Professional - Property Management Industry Exp. [COMPANY PROFILE] Since its founding in 1992, Edgewood Properties has established itself as a leading real estate development and property management company. With corporate headquarters in New Jersey, the company is on a cour"
emscad_00161,[TITLE] Field Services Supervisor,,0,0,0.0002532005310058594,0.99,correct,"[TITLE] Field Services Supervisor [COMPANY PROFILE] Dairy, food and beverage processors work within one of the most complex, competitive and precision-driven industries. They need a partner they can rely on to address their operational issues. W.M. Sprinkman has been providing system design, enginee"
emscad_00164,[TITLE] Customer Service Associate - Data Entry,,0,0,0.00014317035675048828,0.99,correct,"[TITLE] Customer Service Associate - Data Entry [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productiv"
emscad_00165,[TITLE] Marketing Executive,,0,0,0.0004916191101074219,0.99,correct,"[TITLE] Marketing Executive [COMPANY PROFILE] EME International is a global leader in enterprise mobility solutions, partnering with thousands of device makers and corporate customers to deliver profitable solutions. Since it was founded in 2004, EME International has established itself as an indust"
emscad_00166,[TITLE] Sales and Marketing Intern,,0,0,0.00013768672943115234,0.99,correct,"[TITLE] Sales and Marketing Intern [COMPANY PROFILE] Digital Shadows is a cyber threat intelligence company that protects organisations from data loss and targeted cyber attack. By applying our award-winning blend of expertise and technology we enable organisations to exploit social, cloud and mobil"
emscad_00194,[TITLE] Sales and Operations Associate,,0,0,0.00021076202392578125,0.99,correct,"[TITLE] Sales and Operations Associate [COMPANY PROFILE] TrueGreece is a leading luxury travel company with a mission of delivering a GreekIslands experience focused on authenticity, intimacy, and personalized luxury. Since 2008 Christos Stergiou, TrueGreece founder and CEO, has been named each year"
emscad_00195,[TITLE] Marketing Manager,,0,0,0.0001308917999267578,0.99,correct,"[TITLE] Marketing Manager [COMPANY PROFILE] Founded by serial entrepreneur Clive Jackson and launched in 2011, Victor is one of the world’s most trusted names in private jet charter. With only a 5% fee for online bookings, Victor offers the broadest selection of quotes for charter flights at the bes"
emscad_00202,[TITLE] JAVA Solution Architect,,0,0,0.00014317035675048828,0.99,correct,"[TITLE] JAVA Solution Architect [COMPANY PROFILE] EUROPEAN DYNAMICS (#URL_c66532ffa1ce76ab447da6774719060c42c584edbf44d74cdb94fc4ac219ca45#) is a leading European Software, Information and Communication Technologies company, operating internationally (Athens, Brussels, Luxembourg, Copenhagen, Berlin"
emscad_00207,[TITLE] Baby Care Advisor,,0,0,0.00037860870361328125,0.99,correct,"[TITLE] Baby Care Advisor [COMPANY PROFILE] HGS is a world leader in Customer Relationship and Business Process Management. With a global footprint and an experience of over three decades, we have helped our clients deliver exceptional results. We have developed and implemented some of the best-know"
emscad_00209,[TITLE] English Teacher Abroad,,0,0,0.00014257431030273438,0.99,correct,"[TITLE] English Teacher Abroad [COMPANY PROFILE] We help teachers get safe & secure jobs abroad :) [DESCRIPTION] Play with kids, get paid for it Love travel? Jobs in Asia $1,500+ USD monthly ($200 Cost of living) [REQUIREMENTS] Housing provided (Private/Furnished) Airfare Reimbursed Excellent for st"
emscad_00211,[TITLE] Customer Service Associate - Part Time,,0,0,0.00013709068298339844,0.99,correct,"[TITLE] Customer Service Associate - Part Time [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivi"
emscad_00212,[TITLE] Engagement Executive,,0,0,0.0001590251922607422,0.99,correct,[TITLE] Engagement Executive [COMPANY PROFILE] Upstream’s mission is to revolutionise the way companies market to consumers through cutting edge technology. This is an opportunity to collaborate with like-minded people in an environment that embraces individual differences and diversity. [DESCRIPTIO
emscad_00219,[TITLE] Junior Systems Administrator,,0,0,0.00015723705291748047,0.99,correct,"[TITLE] Junior Systems Administrator [COMPANY PROFILE] Squiz is one of the world's leading web solutions companies. We design, build and manage engaging websites and online applications using our Web Experience Management Suite, the Squiz Suite. Our clients include many household names and range fro"
emscad_00230,[TITLE] Service Desk (Help Desk/ Desktop Support) Tier 1/2 - Healthcare IT,,0,0,0.0011310577392578125,0.99,correct,"[TITLE] Service Desk (Help Desk/ Desktop Support) Tier 1/2 - Healthcare IT [COMPANY PROFILE] Job Title: IT Technician / Desktop / Clinical Support Tier 1/2 Location: Franklin, TN 37067 Full Time Position - 40 hours per week, 8am to 5pm M-F Position Description: Provides moderate to advanced-level te"
emscad_00232,[TITLE] English Teacher Abroad,,0,0,0.00014257431030273438,0.99,correct,"[TITLE] English Teacher Abroad [COMPANY PROFILE] We help teachers get safe & secure jobs abroad :) [DESCRIPTION] Play with kids, get paid for it Love travel? Jobs in Asia $1,500+ USD monthly ($200 Cost of living) [REQUIREMENTS] Housing provided (Private/Furnished) Airfare Reimbursed Excellent for st"
emscad_00238,[TITLE] English Teacher Abroad,,0,0,0.00014257431030273438,0.99,correct,"[TITLE] English Teacher Abroad [COMPANY PROFILE] We help teachers get safe & secure jobs abroad :) [DESCRIPTION] Play with kids, get paid for it Love travel? Jobs in Asia $1,500+ USD monthly ($200 Cost of living) [REQUIREMENTS] Housing provided (Private/Furnished) Airfare Reimbursed Excellent for st"
emscad_00241,[TITLE] Customer Service Associate,,0,0,0.0001360177993774414,0.99,correct,"[TITLE] Customer Service Associate [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce c"
emscad_00242,[TITLE] Investor Sales Analyst,,0,0,0.0002065896987915039,0.99,correct,"[TITLE] Investor Sales Analyst [COMPANY PROFILE] MarketInvoice is one of the most high-profile London based fin-tech companies. The Company is Europe’s leading P2P invoice finance platform that allows SMEs to quickly and flexibly sell their invoices, releasing critical working capital in the process"
emscad_00264,[TITLE] WF4 4DS Customer Service Apprenticeship Under NAS 16-18 Year Olds Only,,0,0,0.00013136863708496094,0.99,correct,[TITLE] WF4 4DS Customer Service Apprenticeship Under NAS 16-18 Year Olds Only [COMPANY PROFILE] Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselves t
emscad_00266,[TITLE] Office Manager/Executive Assistant,,0,0,0.0001666545867919922,0.99,correct,[TITLE] Office Manager/Executive Assistant [COMPANY PROFILE] Casper is a sleep startup that re-imagines the experience of purchasing a mattress. We launched in April 2014 with an outrageously comfortable mattress designed by former IDEO and NASA product engineers and sold directly to consumers – eli
emscad_00270,[TITLE] English Teacher Abroad,,0,0,0.00014257431030273438,0.99,correct,"[TITLE] English Teacher Abroad [COMPANY PROFILE] We help teachers get safe & secure jobs abroad :) [DESCRIPTION] Play with kids, get paid for it Love travel? Jobs in Asia $1,500+ USD monthly ($200 Cost of living) [REQUIREMENTS] Housing provided (Private/Furnished) Airfare Reimbursed Excellent for st"
emscad_00275,[TITLE] Certification & HALT testing Manager,,0,0,0.00015783309936523438,0.99,correct,[TITLE] Certification & HALT testing Manager [COMPANY PROFILE] hello world [DESCRIPTION] talents23_ drives the change in digital recruitment and develops the best quality filters for the selection of top talents. We have extensive experience in battery storage technologies and renewable energies. As
emscad_00277,[TITLE] Account Executive,,0,0,0.00023055076599121094,0.99,correct,[TITLE] Account Executive [COMPANY PROFILE] The front door to most businesses is online. Connectivity allows business owners know every first impression. We are passionate about providing customer intelligence solutions to business owners. Connectivity is a rapidly growing venture backed technology 
emscad_00283,"[TITLE] Full-Time Caregiver (Position B) for Easygoing, Caring Woman",,0,0,0.00014317035675048828,0.99,correct,"[TITLE] Full-Time Caregiver (Position B) for Easygoing, Caring Woman [COMPANY PROFILE] United Cerebral Palsy of Oregon & SW Washington (UCP) supports adults with all kinds of developmental disabilities (not just cerebral palsy), so that they can live the life of their dreams. [DESCRIPTION] We're gro"
emscad_00287,[TITLE] Manchester Apprentice Office Administrator Under NAS 16-18 Year Olds Only,,0,0,0.00013446807861328125,0.99,correct,[TITLE] Manchester Apprentice Office Administrator Under NAS 16-18 Year Olds Only [COMPANY PROFILE] Established on the principles that full time education is not for everyone Spectrum Learning is made up of a team of passionate consultants with the drive for putting people who wish to grow themselve
emscad_00288,[TITLE] Product Designer,,0,0,0.00031447410583496094,0.99,correct,"[TITLE] Product Designer [COMPANY PROFILE] Everyone has a story to tell. Everyone is unique. Everyone wants to love and be loved. Everyone who wants to learn is willing to teach. As the Internet continues to grow, the world is becoming a much smaller place to pursue your true personal and profession"
emscad_00291,[TITLE] Data Scientist,,0,0,0.0004093647003173828,0.99,correct,"[TITLE] Data Scientist [COMPANY PROFILE] Cylance is a global cybersecurity products and service company, specializeing in advanced threat security that detects and stops zero-day malware and APT attacks. Using advanced math and machine learning, coupled with the understanding of a hacker’s mindset, "
emscad_00300,[TITLE] Customer Service Associate - Part Time,,0,0,0.00013709068298339844,0.99,correct,"[TITLE] Customer Service Associate - Part Time [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivi"
emscad_00307,[TITLE] Customer Service Team Lead,,0,0,0.00013136863708496094,0.99,correct,"[TITLE] Customer Service Team Lead [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity, reduce c"
emscad_00308,[TITLE] Product Manager Mobile Apps (m/w),,0,0,0.00018525123596191406,0.99,correct,[TITLE] Product Manager Mobile Apps (m/w) [COMPANY PROFILE] hello world [DESCRIPTION] talents23_ drives the change in digital recruitment and develops the best quality filters for the selection of top talents. We are a fast-growing venture-capital financed company with offices in Munich (Germany) an
emscad_00312,[TITLE] Customer Service Associate - Part Time,,0,0,0.00013339519500732422,0.99,correct,"[TITLE] Customer Service Associate - Part Time [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivi"
emscad_00323,[TITLE] Quality Assurance Tester,,0,0,0.0002453327178955078,0.99,correct,"[TITLE] Quality Assurance Tester [COMPANY PROFILE] Searching for the perfect creative agent or mission? Inside Job Agency finds out the details you need to know in order to complete your search. [DESCRIPTION] Big picture expertise, and detailed insight are just some of the services Inside Job Agency"
emscad_00335,[TITLE] IT Consultant/Engineer Position Available,,0,0,0.0003218650817871094,0.99,correct,"[TITLE] IT Consultant/Engineer Position Available [COMPANY PROFILE] Our client, an established IT Consulting firm which focuses on both Traditional Infrastructure as well Cloud Computing, is in need of a talented and motivated IT Consultant/Engineer to join their team ASAP! [DESCRIPTION] Our client "
emscad_00344,[TITLE] Quality Assurance (QA) Engineer,,0,0,0.00038814544677734375,0.99,correct,"[TITLE] Quality Assurance (QA) Engineer [COMPANY PROFILE] Unify — formerly known as Siemens Enterprise Communications — is a premier communications software and services firms. Our solutions unify multiple networks, devices and applications into one easy-to-use platform that allows teams to engage i"
emscad_00346,[TITLE] Kindergarten Teacher,,0,0,0.0003867149353027344,0.99,correct,"[TITLE] Kindergarten Teacher [COMPANY PROFILE] We place highly qualified governors, governesses, nannies and private tutors into VIP family homes across the world. [DESCRIPTION] A Russian school in the south of Moscow are looking for a native English speaking teacher to promote English language less"
emscad_00347,[TITLE] Retail Territory Merchandiser,,0,0,0.00022423267364501953,0.99,correct,[TITLE] Retail Territory Merchandiser [COMPANY PROFILE] Storesupport can offer you a great working environment with flexibility. We are a team of Sales and Merchandising experts which is always looking to promote our team and provide opportunities for growth within our organization. [DESCRIPTION] Ab
emscad_00351,[TITLE] Global Sourcing Buyer,,0,0,0.00014889240264892578,0.99,correct,"[TITLE] Global Sourcing Buyer [COMPANY PROFILE] The MarketMaker4 leadership team has extensive experience in e-procurement, online auctions, market intelligence, strategic sourcing, and supply chain consulting. All team members have been involved in the e-enablement of supply chain negotiations sinc"
emscad_00359,[TITLE] Service Delivery Associate - On Call,,0,0,0.0001329183578491211,0.99,correct,"[TITLE] Service Delivery Associate - On Call [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity"
emscad_00369,[TITLE] Jr. Quality Assurance Engineer,,0,0,0.002849578857421875,0.99,correct,"[TITLE] Jr. Quality Assurance Engineer [COMPANY PROFILE] Jr. QA Engineer Experience :1-5 years Location : Atlanta, Georgia [DESCRIPTION] Working Experience with QA automation tools (Selenium, etc.) Experience with test development on web applications Familiarity with Perl, or VBScript, or Windows Po"
emscad_00372,[TITLE] Marketing Director,,0,0,0.00014543533325195312,0.99,correct,"[TITLE] Marketing Director [COMPANY PROFILE] Bluebridge was created by a team of people who are passionate about organizations and the ways that effective technology makes them stronger and more well connected. [DESCRIPTION] Technology moves quickly. Businesses tend to move more slowly, either becau"
emscad_00381,[TITLE] Ext JS Developer,,0,0,0.0014410018920898438,0.99,correct,[TITLE] Ext JS Developer [COMPANY PROFILE] The Ext JS Developer is a key member of the development team. This person will be responsible for JavaScript-based UI development and design. [DESCRIPTION] Responsibilities Hands on prototyping and development of JavaScript user interface using Ext JS MVC C
emscad_00391,[TITLE] Creative Strategist,,0,0,0.0001499652862548828,0.99,correct,"[TITLE] Creative Strategist [COMPANY PROFILE] LHBS is an unconventional strategy firm with office in Berlin, Copenhagen and Vienna. We approach marketing and innovation challenges from an unconventional point of view: Not for the sake of being different but for the sake of delivering better opportun"
emscad_00397,[TITLE] IT System Engineer,,0,0,0.0007295608520507812,0.99,correct,"[TITLE] IT System Engineer [COMPANY PROFILE] SERVER ADMINISTRATOR [DESCRIPTION] Do you want to: Manage the life cycle of all Data Center equipment, operates and maintains physical servers, virtual hosts and virtualization software. Manage licenses and inventory. Work to ensure maximum performance, s"
emscad_00398,[TITLE] UI Engineer,,0,0,0.0002467632293701172,0.99,correct,"[TITLE] UI Engineer [COMPANY PROFILE] Kin is a hosted HR management app used by small companies to manage employee data and files, time-off, and new hire onboarding. Our mission is to make HR managers more efficient, and to delight employees with a fresh, simple interface to their workplace. [DESCRI"
emscad_00399,[TITLE] VP of Product,,0,0,0.0002753734588623047,0.99,correct,"[TITLE] VP of Product [COMPANY PROFILE] Founded in 2009 by early LinkedIn employees, PeopleLinx gamifies employee engagement for LinkedIn, Twitter and other social networks. Our cloud-based solution helps employees optimize their profiles (establish credibility), leverage their relationships (get wa"
emscad_00411,[TITLE] Systems engineer / network administrator,,0,0,0.00020265579223632812,0.99,correct,"[TITLE] Systems engineer / network administrator [COMPANY PROFILE] Viva Online Services is the leading Greek online services website providing online services in various sectors like Travel, Ticketing, Telecoms, Insurance, sport events, cultural events, etc. [DESCRIPTION] Viva Payments is a Payment "
emscad_00413,[TITLE] Linux System Administrator,,0,0,0.0003006458282470703,0.99,correct,[TITLE] Linux System Administrator [COMPANY PROFILE] UnoTelly is a DNS & VPN service that allows users to access geo-restricted content no matter where they are in the world! [DESCRIPTION] We are seeking a dynamic network administrator to join our growing team in our new downtown Toronto office loca
emscad_00419,[TITLE] Customer Service Technical Specialist,,0,0,0.00013399124145507812,0.99,correct,"[TITLE] Customer Service Technical Specialist [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivit"
emscad_00424,[TITLE] Agent-Inbound Sales Position,,0,0,0.0002753734588623047,0.99,correct,"[TITLE] Agent-Inbound Sales Position [COMPANY PROFILE] Delivering superior customer services for over 10 years, IBEX Global is a business process outsourcer offering an integrated suite of services that supports an expansive array of customer facing solutions. [DESCRIPTION] Headquartered in Washingt"
emscad_00426,[TITLE] Estimator,,0,0,0.0002982616424560547,0.99,correct,"[TITLE] Estimator [COMPANY PROFILE] ABC Supply Co., Inc. is the nation’s largest wholesale distributor of roofing and one of the largest distributors of siding, windows, and other exterior building products. Since our start in 1982, we've grown to become a national organization with over 450 locatio"
emscad_00455,[TITLE] Customer Service Associate - On Call,,0,0,0.0001436471939086914,0.99,correct,"[TITLE] Customer Service Associate - On Call [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivity"
emscad_00461,[TITLE] Middle School Spanish Teacher,,0,0,0.00014591217041015625,0.99,correct,"[TITLE] Middle School Spanish Teacher [COMPANY PROFILE] The Albany Charter School Network is a family of charter schools in the City of Albany that works to prepare children for meaningful future lives – as purposeful, productive, and participatory citizens of New York, the United States, and the wo"
emscad_00465,[TITLE] Global User Acquisition Marketing Manager,,0,0,0.0001596212387084961,0.99,correct,"[TITLE] Global User Acquisition Marketing Manager [COMPANY PROFILE] Our mission is to optimize the first screen of mobile to better connect users with the world. [DESCRIPTION] Founded in 2012 by leaders in the South Korean startup and tech scene (ex-Google, Naver, Ticketmonster, etc.) and backed by "
emscad_00482,[TITLE] High School Mathematics Teacher,,0,0,0.00014770030975341797,0.99,correct,"[TITLE] High School Mathematics Teacher [COMPANY PROFILE] The Albany Charter School Network is a family of charter schools in the City of Albany that works to prepare children for meaningful future lives – as purposeful, productive, and participatory citizens of New York, the United States, and the "
emscad_00488,[TITLE] Customer Service Associate - Part Time,,0,0,0.00013399124145507812,0.99,correct,"[TITLE] Customer Service Associate - Part Time [COMPANY PROFILE] Novitex Enterprise Solutions, formerly Pitney Bowes Management Services, delivers innovative document and communications management solutions that help companies around the world drive business process efficiencies, increase productivi"
emscad_00489,"[TITLE] Sr. Manager Plant Controller - Tyler, TX",,0,0,0.00021827220916748047,0.99,correct,"[TITLE] Sr. Manager Plant Controller - Tyler, TX [COMPANY PROFILE] We Provide Full Time Permanent Positions for many medium to large US companies. We are interested in finding/recruiting high quality candidates in IT, Engineering, Manufacturing and other highly technical and non-technical jobs. [DES"
